HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3SX4X51T94OANU14XA47Q8BAECEAOG,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3PPTZCWALVZHWYKMEHHCLQTAFPXZQT,worker_180,Submitted,Wed May 17 17:51:01 PDT 2023,Wed May 17 18:02:18 PDT 2023,Sat May 20 18:02:18 PDT 2023,,,,677,100% (83/83),100% (83/83),100% (82/82),94_4,0,CAR_d22f521aee6bb48ae557a2c85ce0d616c9dd5ae0,3,"Most Popular (and incompatible) step-in systems used unique and proprietary mechanisms, such as the step-ins produced by Burton, Rossignol and Switch. Shimano and K2 used a technology similar to clipless bicycle pedals. Burton and K2 Clicker step-in binding systems are no longer in production as both companies have opted to focus on the strap-in binding system. Rossignol remains as the sole provider of step-in binding systems and offers them primarily to the rental market as most consumers and retailers alike have been discouraged by lack of adequate development and industry support for step-in technology.",,What's an alternative to the strap-in binding style for snowboarding?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3XUY87HIWTTNPSPHHXFZ7VH5DTOMMX,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3OSWBBLG1JCY2UG28DN7O660OBJXD0,worker_332,Approved,Wed May 17 22:00:37 PDT 2023,Wed May 17 22:01:16 PDT 2023,Sat May 20 22:01:16 PDT 2023,Fri May 19 00:20:49 PDT 2023,,,39,100% (82/82),100% (82/82),100% (81/81),94_4,0,CAR_e039014a95149fc9741a99e4aaa8d20f12eccf7f,4,"They developed Burton’s snowboarding step-in boot technology, SI and PSI, when the company was emerging as an early leader in equipment for the sport. Since designing the SI line, ELEVEN has continued to work with Burton on their binding designs, and provided periodic platform overhaul.",,What's an alternative to the strap-in binding style for snowboarding?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":72,""label"":""relevant-text-span"",""startOffset"":15}]}}]",x,,"['Burtons snowboarding step-in boot technology, SI and PSI']"
3XUY87HIWTTNPSPHHXFZ7VH5DTOMMX,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3K3R2QNK8GIUI09QRS7II3O635D9UN,worker_242,Approved,Wed May 17 12:18:34 PDT 2023,Wed May 17 12:19:10 PDT 2023,Sat May 20 12:19:10 PDT 2023,Fri May 19 00:20:49 PDT 2023,,,36,100% (1625/1626),100% (149/149),100% (148/148),94_4,0,CAR_e039014a95149fc9741a99e4aaa8d20f12eccf7f,4,"They developed Burton’s snowboarding step-in boot technology, SI and PSI, when the company was emerging as an early leader in equipment for the sport. Since designing the SI line, ELEVEN has continued to work with Burton on their binding designs, and provided periodic platform overhaul.",,What's an alternative to the strap-in binding style for snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":60,""label"":""relevant-text-span"",""startOffset"":37},{""endOffset"":65,""label"":""relevant-text-span"",""startOffset"":62},{""endOffset"":72,""label"":""relevant-text-span"",""startOffset"":69}]}}]",x,,"['step-in boot technology', 'SI ', 'PSI']"
3XUY87HIWTTNPSPHHXFZ7VH5DTOMMX,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,32EYX73OY5O0M05CL9749OO09TNUR3,worker_180,Approved,Wed May 17 18:05:34 PDT 2023,Wed May 17 18:14:24 PDT 2023,Sat May 20 18:14:24 PDT 2023,Fri May 19 00:20:49 PDT 2023,,,530,100% (83/83),100% (83/83),100% (82/82),94_4,0,CAR_e039014a95149fc9741a99e4aaa8d20f12eccf7f,4,"They developed Burton’s snowboarding step-in boot technology, SI and PSI, when the company was emerging as an early leader in equipment for the sport. Since designing the SI line, ELEVEN has continued to work with Burton on their binding designs, and provided periodic platform overhaul.",,What's an alternative to the strap-in binding style for snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":60,""label"":""relevant-text-span"",""startOffset"":37},{""endOffset"":64,""label"":""relevant-text-span"",""startOffset"":62},{""endOffset"":72,""label"":""relevant-text-span"",""startOffset"":69},{""endOffset"":173,""label"":""relevant-text-span"",""startOffset"":171}]}}]",x,,"['step-in boot technology', 'SI', 'PSI', 'SI']"
3RZS0FBRXOPG19A3WODDL36OOKVCP1,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3OS4RQUCREUONBRXUNQFN9ITHLPBFU,worker_332,Submitted,Wed May 17 23:22:18 PDT 2023,Wed May 17 23:23:23 PDT 2023,Sat May 20 23:23:23 PDT 2023,,,,65,100% (82/82),100% (82/82),100% (81/81),94_5,0,CAR_4706248e63b20550db3aec4ff83cab4c83ab12cb,3,"Bindings are separate components from the snowboard deck and are very important parts of the total snowboard interface. The bindings' main function is to hold the rider's boot in place tightly to transfer their energy to the board. Most bindings are attached to the board with three or four screws that are placed in the center of the binding. Although a rather new technology from Burton called Infinite channel system uses two screws, both on the outsides of the binding.",1.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3RZS0FBRXOPG19A3WODDL36OOKVCP1,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3DY46V3X3UXUWYHZN1MTYBROIS555E,worker_242,Submitted,Wed May 17 12:35:08 PDT 2023,Wed May 17 12:35:45 PDT 2023,Sat May 20 12:35:45 PDT 2023,,,,37,100% (1625/1626),100% (149/149),100% (148/148),94_5,0,CAR_4706248e63b20550db3aec4ff83cab4c83ab12cb,3,"Bindings are separate components from the snowboard deck and are very important parts of the total snowboard interface. The bindings' main function is to hold the rider's boot in place tightly to transfer their energy to the board. Most bindings are attached to the board with three or four screws that are placed in the center of the binding. Although a rather new technology from Burton called Infinite channel system uses two screws, both on the outsides of the binding.",1.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":56,""label"":""relevant-text-span"",""startOffset"":42},{""endOffset"":175,""label"":""relevant-text-span"",""startOffset"":163}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['snowboard deck', ""rider's boot""]"
3RZS0FBRXOPG19A3WODDL36OOKVCP1,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3YDTZAI2W2VDCXCG8917QT8T6I314P,worker_180,Submitted,Wed May 17 17:50:57 PDT 2023,Wed May 17 17:57:12 PDT 2023,Sat May 20 17:57:12 PDT 2023,,,,375,100% (83/83),100% (83/83),100% (82/82),94_5,0,CAR_4706248e63b20550db3aec4ff83cab4c83ab12cb,3,"Bindings are separate components from the snowboard deck and are very important parts of the total snowboard interface. The bindings' main function is to hold the rider's boot in place tightly to transfer their energy to the board. Most bindings are attached to the board with three or four screws that are placed in the center of the binding. Although a rather new technology from Burton called Infinite channel system uses two screws, both on the outsides of the binding.",1.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
32ZCLEW0C3Z39NG96GUZ87JJE44PJS,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,37FMASSAYH68X2TNVVW0Q6VLXD9IBK,worker_332,Submitted,Wed May 17 22:37:42 PDT 2023,Wed May 17 22:38:27 PDT 2023,Sat May 20 22:38:27 PDT 2023,,,,45,100% (82/82),100% (82/82),100% (81/81),94_5,0,MARCO_3485041,4,Burton Twin 58 Snowboard with Burton Soft Bindings $465; Airwalk FreeRide Snowboard Boots $220; Smith V3 Goggles $100; Stick-It gloves $145; which comes to a total of $930. But that doesn't including having the right kind of clothes. And in snowboarding it's pretty important to have the right stuff.,,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":89,""label"":""relevant-text-span"",""startOffset"":74},{""endOffset"":112,""label"":""relevant-text-span"",""startOffset"":105},{""endOffset"":134,""label"":""relevant-text-span"",""startOffset"":128},{""endOffset"":232,""label"":""relevant-text-span"",""startOffset"":211}]}}]",x,,"['Snowboard Boots', 'Goggles', 'gloves', 'right kind of clothes']"
32ZCLEW0C3Z39NG96GUZ87JJE44PJS,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3WAKVUDHU1VQ4HLXCV9Y47X08FT7UD,worker_242,Submitted,Wed May 17 12:34:29 PDT 2023,Wed May 17 12:34:43 PDT 2023,Sat May 20 12:34:43 PDT 2023,,,,14,100% (1625/1626),100% (149/149),100% (148/148),94_5,0,MARCO_3485041,4,Burton Twin 58 Snowboard with Burton Soft Bindings $465; Airwalk FreeRide Snowboard Boots $220; Smith V3 Goggles $100; Stick-It gloves $145; which comes to a total of $930. But that doesn't including having the right kind of clothes. And in snowboarding it's pretty important to have the right stuff.,,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":90,""label"":""relevant-text-span"",""startOffset"":84},{""endOffset"":113,""label"":""relevant-text-span"",""startOffset"":105},{""endOffset"":135,""label"":""relevant-text-span"",""startOffset"":128},{""endOffset"":232,""label"":""relevant-text-span"",""startOffset"":207}]}}]",x,,"['Boots ', 'Goggles ', 'gloves ', 'the right kind of clothes']"
32ZCLEW0C3Z39NG96GUZ87JJE44PJS,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3EJJQNKU9WKVHEZSLA05Q9ZAFLMRH0,worker_180,Submitted,Wed May 17 18:10:58 PDT 2023,Wed May 17 18:54:53 PDT 2023,Sat May 20 18:54:53 PDT 2023,,,,2635,100% (83/83),100% (83/83),100% (82/82),94_5,0,MARCO_3485041,4,Burton Twin 58 Snowboard with Burton Soft Bindings $465; Airwalk FreeRide Snowboard Boots $220; Smith V3 Goggles $100; Stick-It gloves $145; which comes to a total of $930. But that doesn't including having the right kind of clothes. And in snowboarding it's pretty important to have the right stuff.,,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":89,""label"":""relevant-text-span"",""startOffset"":74},{""endOffset"":112,""label"":""relevant-text-span"",""startOffset"":105},{""endOffset"":134,""label"":""relevant-text-span"",""startOffset"":128},{""endOffset"":233,""label"":""relevant-text-span"",""startOffset"":207}]}}]",x,,"['Snowboard Boots', 'Goggles', 'gloves', 'the right kind of clothes.']"
367O8HRHLKNAJXDGVQBPXAZBJRLS4K,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3BV8HQ2ZZ1GNL8TUNGNFYSLA6426AS,worker_332,Submitted,Wed May 17 23:28:09 PDT 2023,Wed May 17 23:28:59 PDT 2023,Sat May 20 23:28:59 PDT 2023,,,,50,100% (82/82),100% (82/82),100% (81/81),94_5,0,MARCO_3939003,4,The breakdown from a shopping spree at a local board shop would end up looking something like this: Burton Twin 58 Snowboard with Burton Soft Bindings $465; Airwalk FreeRide Snowboard Boots $220; Smith V3 Goggles $100; Stick-It gloves $145; which comes to a total of $930. But that doesn't including having the right kind of clothes. And in snowboarding it's pretty important to have the right stuff.,,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":124,""label"":""relevant-text-span"",""startOffset"":115},{""endOffset"":189,""label"":""relevant-text-span"",""startOffset"":174},{""endOffset"":213,""label"":""relevant-text-span"",""startOffset"":205},{""endOffset"":234,""label"":""relevant-text-span"",""startOffset"":228},{""endOffset"":332,""label"":""relevant-text-span"",""startOffset"":311}]}}]",x,,"['Snowboard', 'Snowboard Boots', 'Goggles ', 'gloves', 'right kind of clothes']"
367O8HRHLKNAJXDGVQBPXAZBJRLS4K,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3OVHNO1VEBGN7PGH9VBSLRMBW86ZDI,worker_242,Submitted,Wed May 17 12:17:43 PDT 2023,Wed May 17 12:18:27 PDT 2023,Sat May 20 12:18:27 PDT 2023,,,,44,100% (1625/1626),100% (149/149),100% (148/148),94_5,0,MARCO_3939003,4,The breakdown from a shopping spree at a local board shop would end up looking something like this: Burton Twin 58 Snowboard with Burton Soft Bindings $465; Airwalk FreeRide Snowboard Boots $220; Smith V3 Goggles $100; Stick-It gloves $145; which comes to a total of $930. But that doesn't including having the right kind of clothes. And in snowboarding it's pretty important to have the right stuff.,,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":189,""label"":""relevant-text-span"",""startOffset"":174},{""endOffset"":212,""label"":""relevant-text-span"",""startOffset"":205},{""endOffset"":234,""label"":""relevant-text-span"",""startOffset"":228},{""endOffset"":332,""label"":""relevant-text-span"",""startOffset"":307}]}}]",x,,"['Snowboard Boots', 'Goggles', 'gloves', 'the right kind of clothes']"
367O8HRHLKNAJXDGVQBPXAZBJRLS4K,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,37UEWGM5HYNKD3EEJLXKYMJ3YWZ1RK,worker_180,Submitted,Wed May 17 18:54:20 PDT 2023,Wed May 17 18:59:02 PDT 2023,Sat May 20 18:59:02 PDT 2023,,,,282,100% (83/83),100% (83/83),100% (82/82),94_5,0,MARCO_3939003,4,The breakdown from a shopping spree at a local board shop would end up looking something like this: Burton Twin 58 Snowboard with Burton Soft Bindings $465; Airwalk FreeRide Snowboard Boots $220; Smith V3 Goggles $100; Stick-It gloves $145; which comes to a total of $930. But that doesn't including having the right kind of clothes. And in snowboarding it's pretty important to have the right stuff.,,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":189,""label"":""relevant-text-span"",""startOffset"":184},{""endOffset"":212,""label"":""relevant-text-span"",""startOffset"":205},{""endOffset"":234,""label"":""relevant-text-span"",""startOffset"":228},{""endOffset"":332,""label"":""relevant-text-span"",""startOffset"":307}]}}]",x,,"['Boots', 'Goggles', 'gloves', 'the right kind of clothes']"
3EQPA8A388BXNRIFTPS1Z5LXO3BJZ7,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3QBD8R3Z26YY8PJHEBZI2PL1ZUSO4G,worker_332,Submitted,Wed May 17 22:44:56 PDT 2023,Wed May 17 22:45:47 PDT 2023,Sat May 20 22:45:47 PDT 2023,,,,51,100% (82/82),100% (82/82),100% (81/81),94_5,0,MARCO_7021322,3,"Join the snowboarding craze by selecting a quality new or used snowboard at Play It Again Sports! We carry a wide selection of used and new snowboard equipment-boards, boots, bindings and accessories! Play It Again Sports will make sure you get the right equipment that fits your skill, size and style! We carry adult and junior boards in a variety of brands, colors and styles.",2.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":140},{""endOffset"":173,""label"":""relevant-text-span"",""startOffset"":168},{""endOffset"":199,""label"":""relevant-text-span"",""startOffset"":188}]}}]",x,,"['snowboard equipment-boards', 'boots', 'accessories']"
3EQPA8A388BXNRIFTPS1Z5LXO3BJZ7,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3EWIJTFFVTMVXAOR1W9KLA1AEDNE0X,worker_242,Submitted,Wed May 17 12:11:14 PDT 2023,Wed May 17 12:12:07 PDT 2023,Sat May 20 12:12:07 PDT 2023,,,,53,100% (1625/1626),100% (149/149),100% (148/148),94_5,0,MARCO_7021322,3,"Join the snowboarding craze by selecting a quality new or used snowboard at Play It Again Sports! We carry a wide selection of used and new snowboard equipment-boards, boots, bindings and accessories! Play It Again Sports will make sure you get the right equipment that fits your skill, size and style! We carry adult and junior boards in a variety of brands, colors and styles.",2.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":72,""label"":""relevant-text-span"",""startOffset"":41},{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":160},{""endOffset"":173,""label"":""relevant-text-span"",""startOffset"":168},{""endOffset"":184,""label"":""relevant-text-span"",""startOffset"":175},{""endOffset"":199,""label"":""relevant-text-span"",""startOffset"":188},{""endOffset"":301,""label"":""relevant-text-span"",""startOffset"":201}]}}]",x,,"['a quality new or used snowboard', 'boards', 'boots', 'bindings ', 'accessories', 'Play It Again Sports will make sure you get the right equipment that fits your skill, size and style']"
3EQPA8A388BXNRIFTPS1Z5LXO3BJZ7,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,33CUSNVVNSRW6YJ3JX0ZMFB6MA988R,worker_180,Submitted,Wed May 17 18:14:27 PDT 2023,Wed May 17 18:57:29 PDT 2023,Sat May 20 18:57:29 PDT 2023,,,,2582,100% (83/83),100% (83/83),100% (82/82),94_5,0,MARCO_7021322,3,"Join the snowboarding craze by selecting a quality new or used snowboard at Play It Again Sports! We carry a wide selection of used and new snowboard equipment-boards, boots, bindings and accessories! Play It Again Sports will make sure you get the right equipment that fits your skill, size and style! We carry adult and junior boards in a variety of brands, colors and styles.",2.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":72,""label"":""relevant-text-span"",""startOffset"":63},{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":160},{""endOffset"":173,""label"":""relevant-text-span"",""startOffset"":168},{""endOffset"":199,""label"":""relevant-text-span"",""startOffset"":188},{""endOffset"":335,""label"":""relevant-text-span"",""startOffset"":329}]}}]",x,,"['snowboard', 'boards', 'boots', 'accessories', 'boards']"
3UOMW19E7HLC8ZSKC94ZNX17XKU5C8,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3VSOLARPKGOAJ6W7C8BHVUY6QVB933,worker_332,Submitted,Wed May 17 22:46:07 PDT 2023,Wed May 17 22:47:13 PDT 2023,Sat May 20 22:47:13 PDT 2023,,,,66,100% (82/82),100% (82/82),100% (81/81),94_5,0,MARCO_8730477,3,"A snowboard, and perhaps snowboard boots. You can get snowboards with buckles for normal shoes/boots, and you can get snowboards with click thingies, that you click snowboar ¦ d boot into.   Answer:   You need a lot of equipment for snowboarding. Here is the equipment that is necessary: A snowboard, Snowboard boots, helmet (optional), goggles, gloves, and bindings. You need your equipment to be fitted properly or you can get badly hurt or not perform at your 110% top.",0.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":299,""label"":""relevant-text-span"",""startOffset"":288},{""endOffset"":316,""label"":""relevant-text-span"",""startOffset"":301},{""endOffset"":335,""label"":""relevant-text-span"",""startOffset"":318},{""endOffset"":344,""label"":""relevant-text-span"",""startOffset"":337},{""endOffset"":352,""label"":""relevant-text-span"",""startOffset"":346}]}}]",x,,"['A snowboard', 'Snowboard boots', 'helmet (optional)', 'goggles', 'gloves']"
3UOMW19E7HLC8ZSKC94ZNX17XKU5C8,3U2Q8YJASC3DK83ESN46XNU30A3T5K,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:53:19 PDT 2023,3,BatchId:5075612;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:53:19 PDT 2023,,,3X66WABAJ1XPYGJFQEHRNBKTU5PG3E,worker_242,Submitted,Wed May 17 12:22:02 PDT 2023,Wed May 17 12:22:50 PDT 2023,Sat May 20 12:22:50 PDT 2023,,,,48,100% (1625/1626),100% (149/149),100% (148/148),94_5,0,MARCO_8730477,3,"A snowboard, and perhaps snowboard boots. You can get snowboards with buckles for normal shoes/boots, and you can get snowboards with click thingies, that you click snowboar ¦ d boot into.   Answer:   You need a lot of equipment for snowboarding. Here is the equipment that is necessary: A snowboard, Snowboard boots, helmet (optional), goggles, gloves, and bindings. You need your equipment to be fitted properly or you can get badly hurt or not perform at your 110% top.",0.0,What else besides bindings do I need for my first time snowboarding?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":11,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":40,""label"":""relevant-text-span"",""startOffset"":25},{""endOffset"":299,""label"":""relevant-text-span"",""startOffset"":288},{""endOffset"":316,""label"":""relevant-text-span"",""startOffset"":301},{""endOffset"":335,""label"":""relevant-text-span"",""startOffset"":318},{""endOffset"":344,""label"":""relevant-text-span"",""startOffset"":337},{""endOffset"":352,""label"":""relevant-text-span"",""startOffset"":346},{""endOffset"":413,""label"":""relevant-text-span"",""startOffset"":368}]}}]",x,,"['A snowboard', 'snowboard boots', 'A snowboard', 'Snowboard boots', 'helmet (optional)', 'goggles', 'gloves', 'You need your equipment to be fitted properly']"
