HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3OPLMF3EV9291SSWTMTKKXRGHCJNL2,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,33FOTY3KER0G71PV1O7P9RKHY711C7,worker_119,Submitted,Tue May 16 05:03:27 PDT 2023,Tue May 16 05:11:17 PDT 2023,Fri May 19 05:11:17 PDT 2023,,,,470,99% (92/93),100% (1/1),100% (1/1),82_5,0,CAR_ef401a18f4f95523ee060e42b474d433f61b6cad,3,"The coexistence has raised significant concern in many European countries and so EU law also requires that all GM food be traceable to its origin, and that all food with GM content greater than 0.9% be labelled.  Due to high demand from European consumers for freedom of choice between GM and non-GM foods. EU regulations require measures to avoid mixing of foods and feed produced from GM crops and conventional or organic crops, which can be done via isolation distances or biological containment strategies.  (Unlike the US, European countries require labeling of GM food.)  European research programs such as Co-Extra, Transcontainer, and SIGMEA are investigating appropriate tools and rules for traceability. The OECD has introduced a 'unique identifier' which is given to any GMO when it is approved, which must be forwarded at every stage of processing. Such measures are generally not used in North America because they are very costly and the industry admits of no safety-related reasons to employ them.  The EC has issued guidelines to allow the co-existence of GM and non-GM crops through buffer zones (where no GM crops are grown). These are regulated by individual countries and vary from 15 meters in Sweden to 800 meters in Luxembourg. All food (including processed food) or feed which contains greater than 0.9% of approved GMOs must be labelled.",,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":860,""label"":""relevant-text-span"",""startOffset"":714}]}}]",x,,"[""The OECD has introduced a 'unique identifier' which is given to any GMO when it is approved, which must be forwarded at every stage of processing.""]"
3OPLMF3EV9291SSWTMTKKXRGHCJNL2,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,373ERPL3YTNLMNQNL4HU4S2YPIBRT9,worker_249,Submitted,Mon May 15 07:57:04 PDT 2023,Mon May 15 07:59:26 PDT 2023,Thu May 18 07:59:26 PDT 2023,,,,142,100% (4/4),100% (1/1),100% (1/1),82_5,0,CAR_ef401a18f4f95523ee060e42b474d433f61b6cad,3,"The coexistence has raised significant concern in many European countries and so EU law also requires that all GM food be traceable to its origin, and that all food with GM content greater than 0.9% be labelled.  Due to high demand from European consumers for freedom of choice between GM and non-GM foods. EU regulations require measures to avoid mixing of foods and feed produced from GM crops and conventional or organic crops, which can be done via isolation distances or biological containment strategies.  (Unlike the US, European countries require labeling of GM food.)  European research programs such as Co-Extra, Transcontainer, and SIGMEA are investigating appropriate tools and rules for traceability. The OECD has introduced a 'unique identifier' which is given to any GMO when it is approved, which must be forwarded at every stage of processing. Such measures are generally not used in North America because they are very costly and the industry admits of no safety-related reasons to employ them.  The EC has issued guidelines to allow the co-existence of GM and non-GM crops through buffer zones (where no GM crops are grown). These are regulated by individual countries and vary from 15 meters in Sweden to 800 meters in Luxembourg. All food (including processed food) or feed which contains greater than 0.9% of approved GMOs must be labelled.",,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":145,""label"":""relevant-text-span"",""startOffset"":81},{""endOffset"":860,""label"":""relevant-text-span"",""startOffset"":714}]}}]",x,,"['EU law also requires that all GM food be traceable to its origin', ""The OECD has introduced a 'unique identifier' which is given to any GMO when it is approved, which must be forwarded at every stage of processing.""]"
368IUKXGB9NRLS12MX0AZ3EESXKP6K,3X2GEGK7X6EB74KOZHKOKNCXKFS44V,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 22:40:52 PDT 2023,1,BatchId:5074755;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 22:40:52 PDT 2023,,,35LDD5557FJVMON8MN7LH2LS1O6KM6,worker_232,Submitted,Mon May 15 22:53:31 PDT 2023,Mon May 15 23:11:40 PDT 2023,Thu May 18 23:11:40 PDT 2023,,,,1089,100% (30/30),100% (1/1),100% (1/1),82_5,0,CAR_f13812f598e90e9d32e8d7c2761b1c8cd30255da,1,"CETA does not alter EU non-tariff barriers such as European regulations on beef, which include a ban on the use of growth hormones. Canadian stakeholders have criticized the EU's delays in the approval process for genetically modified organisms (GMOs), and GMO traceability and labelling requirements, none of which are addressed in CETA.",0.0,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":338,""label"":""relevant-text-span"",""startOffset"":132}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"[""Canadian stakeholders have criticized the EU's delays in the approval process for genetically modified organisms (GMOs), and GMO traceability and labelling requirements, none of which are addressed in CETA.""]"
3QQUBC640IT41M9L75W8VRM3OLTXNY,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,3RGU30DZTFN0B4HQ4279GNLFM37MJI,worker_119,Submitted,Tue May 16 06:44:41 PDT 2023,Tue May 16 06:48:31 PDT 2023,Fri May 19 06:48:31 PDT 2023,,,,230,99% (92/93),100% (1/1),100% (1/1),82_5,0,CAR_f13812f598e90e9d32e8d7c2761b1c8cd30255da,1,"CETA does not alter EU non-tariff barriers such as European regulations on beef, which include a ban on the use of growth hormones. Canadian stakeholders have criticized the EU's delays in the approval process for genetically modified organisms (GMOs), and GMO traceability and labelling requirements, none of which are addressed in CETA.",0.0,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3QQUBC640IT41M9L75W8VRM3OLTXNY,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,3CFJTT4SXY5LVQQXIEKKL49PDPUI7D,worker_249,Submitted,Mon May 15 07:40:55 PDT 2023,Mon May 15 07:42:31 PDT 2023,Thu May 18 07:42:31 PDT 2023,,,,96,100% (4/4),100% (1/1),100% (1/1),82_5,0,CAR_f13812f598e90e9d32e8d7c2761b1c8cd30255da,1,"CETA does not alter EU non-tariff barriers such as European regulations on beef, which include a ban on the use of growth hormones. Canadian stakeholders have criticized the EU's delays in the approval process for genetically modified organisms (GMOs), and GMO traceability and labelling requirements, none of which are addressed in CETA.",0.0,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
329E6HTMT0HRDIH4Q3X4WJGVOWCK38,3X2GEGK7X6EB74KOZHKOKNCXKFS44V,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 22:40:52 PDT 2023,1,BatchId:5074755;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 22:40:52 PDT 2023,,,3Q5C1WP23RGV8GGGMEKHVLE76NG51Y,worker_232,Submitted,Mon May 15 22:53:24 PDT 2023,Mon May 15 23:07:26 PDT 2023,Thu May 18 23:07:26 PDT 2023,,,,842,100% (30/30),100% (1/1),100% (1/1),82_5,0,CAR_f57ddc5afe254a2616be4703082d9869c9f94360,1,"India has started taking initiatives for setting up traceability systems at Government and Corporate levels. Grapenet, an initiative by Agriculture and Processed Food Products Export Development Authority (APEDA), Ministry of Commerce, Government of India is an example in this direction.  GrapeNet is an internet based traceability software system, for monitoring fresh grapes exported from India to the European Union. GrapeNet is a first of its kind initiative in India that has put in place an end-to-end system for monitoring pesticide residue, achieve product standardization and facilitate tracing back from pallets to the farm of the Indian grower, through the various stages of sampling, testing, certification and packing. Grapenet won the National Award (Gold), in the winners announced for the best e-Governance initiatives undertaken in India in 2007. Grapenet was designed and developed by Logicsoft, award winning traceability solutions company, based in New Delhi, India.",1.0,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":421,""label"":""relevant-text-span"",""startOffset"":290}]}}]",x,,"['GrapeNet is an internet based traceability software system, for monitoring fresh grapes exported from India to the European Union. ']"
3Y7LTZE0ZX1617T95OWF67U84HKUZK,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,32N49TQG3LX80Y8VOOVNAK19MYKVA0,worker_119,Submitted,Mon May 15 07:15:45 PDT 2023,Mon May 15 07:23:41 PDT 2023,Thu May 18 07:23:41 PDT 2023,,,,476,99% (92/93),100% (1/1),100% (1/1),82_5,0,CAR_f57ddc5afe254a2616be4703082d9869c9f94360,1,"India has started taking initiatives for setting up traceability systems at Government and Corporate levels. Grapenet, an initiative by Agriculture and Processed Food Products Export Development Authority (APEDA), Ministry of Commerce, Government of India is an example in this direction.  GrapeNet is an internet based traceability software system, for monitoring fresh grapes exported from India to the European Union. GrapeNet is a first of its kind initiative in India that has put in place an end-to-end system for monitoring pesticide residue, achieve product standardization and facilitate tracing back from pallets to the farm of the Indian grower, through the various stages of sampling, testing, certification and packing. Grapenet won the National Award (Gold), in the winners announced for the best e-Governance initiatives undertaken in India in 2007. Grapenet was designed and developed by Logicsoft, award winning traceability solutions company, based in New Delhi, India.",1.0,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3Y7LTZE0ZX1617T95OWF67U84HKUZK,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,3IKZ72A5B9VQOKGUXDVOE4INXB5FNQ,worker_249,Submitted,Mon May 15 07:37:46 PDT 2023,Mon May 15 07:39:06 PDT 2023,Thu May 18 07:39:06 PDT 2023,,,,80,100% (4/4),100% (1/1),100% (1/1),82_5,0,CAR_f57ddc5afe254a2616be4703082d9869c9f94360,1,"India has started taking initiatives for setting up traceability systems at Government and Corporate levels. Grapenet, an initiative by Agriculture and Processed Food Products Export Development Authority (APEDA), Ministry of Commerce, Government of India is an example in this direction.  GrapeNet is an internet based traceability software system, for monitoring fresh grapes exported from India to the European Union. GrapeNet is a first of its kind initiative in India that has put in place an end-to-end system for monitoring pesticide residue, achieve product standardization and facilitate tracing back from pallets to the farm of the Indian grower, through the various stages of sampling, testing, certification and packing. Grapenet won the National Award (Gold), in the winners announced for the best e-Governance initiatives undertaken in India in 2007. Grapenet was designed and developed by Logicsoft, award winning traceability solutions company, based in New Delhi, India.",1.0,Tell me about traceability tools for GMO foods in the EU.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":419,""label"":""relevant-text-span"",""startOffset"":290}]}}]",x,,"['GrapeNet is an internet based traceability software system, for monitoring fresh grapes exported from India to the European Union']"
371Q3BEXELOQMU15GJ1FR6CKJKZZS9,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,3BXQMRHWK4D9PKSKG1BNNPUQ3I2UMH,worker_119,Submitted,Tue May 16 05:03:18 PDT 2023,Tue May 16 05:08:05 PDT 2023,Fri May 19 05:08:05 PDT 2023,,,,287,99% (92/93),100% (1/1),100% (1/1),82_6,0,CAR_8d02588a98fbc9b03520749daa022522dd2638d0,4,"Co-Extra was an EU-funded research programme on co-existence and traceability of genetically modified crops and their edible derivatives that ran from 2005-2009. It was granted €13.5 million under the Sixth Framework Programme of the European Union, and is conducted by more than 200 scientists in 52 organisations in 18 countries.",1.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":161,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Co-Extra was an EU-funded research programme on co-existence and traceability of genetically modified crops and their edible derivatives that ran from 2005-2009.']
371Q3BEXELOQMU15GJ1FR6CKJKZZS9,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,3XLBSAQ9Z9R7QGF7II86LZCF93EZ7B,worker_232,Submitted,Mon May 15 10:40:39 PDT 2023,Mon May 15 10:48:33 PDT 2023,Thu May 18 10:48:33 PDT 2023,,,,474,100% (30/30),100% (1/1),100% (1/1),82_6,0,CAR_8d02588a98fbc9b03520749daa022522dd2638d0,4,"Co-Extra was an EU-funded research programme on co-existence and traceability of genetically modified crops and their edible derivatives that ran from 2005-2009. It was granted €13.5 million under the Sixth Framework Programme of the European Union, and is conducted by more than 200 scientists in 52 organisations in 18 countries.",1.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":136,""label"":""relevant-text-span"",""startOffset"":16}]}}]",x,,['EU-funded research programme on co-existence and traceability of genetically modified crops and their edible derivatives']
371Q3BEXELOQMU15GJ1FR6CKJKZZS9,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,33PPO7FEC0U1CZR79RN6LWJLZ0YID7,worker_249,Submitted,Mon May 15 07:45:13 PDT 2023,Mon May 15 07:46:14 PDT 2023,Thu May 18 07:46:14 PDT 2023,,,,61,100% (4/4),100% (1/1),100% (1/1),82_6,0,CAR_8d02588a98fbc9b03520749daa022522dd2638d0,4,"Co-Extra was an EU-funded research programme on co-existence and traceability of genetically modified crops and their edible derivatives that ran from 2005-2009. It was granted €13.5 million under the Sixth Framework Programme of the European Union, and is conducted by more than 200 scientists in 52 organisations in 18 countries.",1.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":160,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Co-Extra was an EU-funded research programme on co-existence and traceability of genetically modified crops and their edible derivatives that ran from 2005-2009']
3EN4YVUOVG78IWI0S74G2K5MG2DXJM,3X2GEGK7X6EB74KOZHKOKNCXKFS44V,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 22:40:52 PDT 2023,1,BatchId:5074755;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 22:40:52 PDT 2023,,,35LDD5557FJVMON8MN7LH2LS1O6MK8,worker_232,Submitted,Mon May 15 22:53:26 PDT 2023,Mon May 15 23:09:00 PDT 2023,Thu May 18 23:09:00 PDT 2023,,,,934,100% (30/30),100% (1/1),100% (1/1),82_6,0,CAR_99cb05a98306c63eaee8b93701d3058fa478e2ff,4,"While SIGMEA was focused on co-existence at the farm level, Co-Extra studies co-existence along the whole production chain, and has a second focus on the traceability of GMOs, since co-existence cannot work without traceability. To be able to monitor and enforce compliance with co-existence regulations, authorities require the ability to trace, detect and identify GMOs.",3.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":174,""label"":""relevant-text-span"",""startOffset"":60}]}}]",x,,"['Co-Extra studies co-existence along the whole production chain, and has a second focus on the traceability of GMOs']"
3EAWOID6NXC9C1CJ6KTSWUT50HAV0I,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,3ZSY5X72N2Q59VLFPNVVAIWBRJDROP,worker_119,Submitted,Tue May 16 05:03:24 PDT 2023,Tue May 16 05:10:20 PDT 2023,Fri May 19 05:10:20 PDT 2023,,,,416,99% (92/93),100% (1/1),100% (1/1),82_6,0,CAR_99cb05a98306c63eaee8b93701d3058fa478e2ff,4,"While SIGMEA was focused on co-existence at the farm level, Co-Extra studies co-existence along the whole production chain, and has a second focus on the traceability of GMOs, since co-existence cannot work without traceability. To be able to monitor and enforce compliance with co-existence regulations, authorities require the ability to trace, detect and identify GMOs.",3.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":174,""label"":""relevant-text-span"",""startOffset"":60}]}}]",x,,"['Co-Extra studies co-existence along the whole production chain, and has a second focus on the traceability of GMOs']"
3EAWOID6NXC9C1CJ6KTSWUT50HAV0I,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,3RYC5T2D788NUVXG4N8AZI110FIRPW,worker_249,Submitted,Mon May 15 07:39:07 PDT 2023,Mon May 15 07:40:54 PDT 2023,Thu May 18 07:40:54 PDT 2023,,,,107,100% (4/4),100% (1/1),100% (1/1),82_6,0,CAR_99cb05a98306c63eaee8b93701d3058fa478e2ff,4,"While SIGMEA was focused on co-existence at the farm level, Co-Extra studies co-existence along the whole production chain, and has a second focus on the traceability of GMOs, since co-existence cannot work without traceability. To be able to monitor and enforce compliance with co-existence regulations, authorities require the ability to trace, detect and identify GMOs.",3.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":229,""label"":""relevant-text-span"",""startOffset"":60}]}}]",x,,"['Co-Extra studies co-existence along the whole production chain, and has a second focus on the traceability of GMOs, since co-existence cannot work without traceability. ']"
3WUVMVA7PFIMMYFBZJFO66IEYFHZA5,3X2GEGK7X6EB74KOZHKOKNCXKFS44V,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 22:40:52 PDT 2023,1,BatchId:5074755;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 22:40:52 PDT 2023,,,3N2BF7Y2VV94KYM0G24O4A50972HMZ,worker_232,Submitted,Mon May 15 22:53:18 PDT 2023,Mon May 15 22:58:03 PDT 2023,Thu May 18 22:58:03 PDT 2023,,,,285,100% (30/30),100% (1/1),100% (1/1),82_6,0,CAR_cff55d2fcd48a7424a931863905588df1580092c,4,"The research programme studied and validated biological containment methods, forged supply chain organisations, and provided practical tools and methods for implementing co-existence between GMO-based (i.e., based on the use of genetically modified organisms) and non-GMO-based supply chains.",4.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
30UZJB2PPLROVZW1JGTYUUXDQ5T35F,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,340UGXU9D3GSF7MTUTCEALD3UCHUV3,worker_119,Submitted,Tue May 16 06:44:51 PDT 2023,Tue May 16 06:55:13 PDT 2023,Fri May 19 06:55:13 PDT 2023,,,,622,99% (92/93),100% (1/1),100% (1/1),82_6,0,CAR_cff55d2fcd48a7424a931863905588df1580092c,4,"The research programme studied and validated biological containment methods, forged supply chain organisations, and provided practical tools and methods for implementing co-existence between GMO-based (i.e., based on the use of genetically modified organisms) and non-GMO-based supply chains.",4.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
30UZJB2PPLROVZW1JGTYUUXDQ5T35F,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:21 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:21 PDT 2023,,,39L1G8WVWV6SU1TC8VWOGOGNRJR31R,worker_249,Submitted,Mon May 15 05:41:12 PDT 2023,Mon May 15 05:43:21 PDT 2023,Thu May 18 05:43:21 PDT 2023,,,,129,100% (4/4),100% (1/1),100% (1/1),82_6,0,CAR_cff55d2fcd48a7424a931863905588df1580092c,4,"The research programme studied and validated biological containment methods, forged supply chain organisations, and provided practical tools and methods for implementing co-existence between GMO-based (i.e., based on the use of genetically modified organisms) and non-GMO-based supply chains.",4.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":75,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":110,""label"":""relevant-text-span"",""startOffset"":77},{""endOffset"":292,""label"":""relevant-text-span"",""startOffset"":116}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['The research programme studied and validated biological containment methods', 'forged supply chain organisations', 'provided practical tools and methods for implementing co-existence between GMO-based (i.e., based on the use of genetically modified organisms) and non-GMO-based supply chains.']"
3SSN80MU9G33TGOIAS4S3Z5ZVRDXKL,3X2GEGK7X6EB74KOZHKOKNCXKFS44V,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 22:40:52 PDT 2023,1,BatchId:5074755;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 22:40:52 PDT 2023,,,3R8YZBNQ9MXYCOEGVMPTU60B5517Q8,worker_232,Submitted,Mon May 15 22:46:11 PDT 2023,Mon May 15 22:52:27 PDT 2023,Thu May 18 22:52:27 PDT 2023,,,,376,100% (30/30),100% (1/1),100% (1/1),82_6,0,CAR_ef401a18f4f95523ee060e42b474d433f61b6cad,4,"The coexistence has raised significant concern in many European countries and so EU law also requires that all GM food be traceable to its origin, and that all food with GM content greater than 0.9% be labelled.  Due to high demand from European consumers for freedom of choice between GM and non-GM foods. EU regulations require measures to avoid mixing of foods and feed produced from GM crops and conventional or organic crops, which can be done via isolation distances or biological containment strategies.  (Unlike the US, European countries require labeling of GM food.)  European research programs such as Co-Extra, Transcontainer, and SIGMEA are investigating appropriate tools and rules for traceability. The OECD has introduced a 'unique identifier' which is given to any GMO when it is approved, which must be forwarded at every stage of processing. Such measures are generally not used in North America because they are very costly and the industry admits of no safety-related reasons to employ them.  The EC has issued guidelines to allow the co-existence of GM and non-GM crops through buffer zones (where no GM crops are grown). These are regulated by individual countries and vary from 15 meters in Sweden to 800 meters in Luxembourg. All food (including processed food) or feed which contains greater than 0.9% of approved GMOs must be labelled.",0.0,What is the role of Co-Extra in GMO food traceability in the EU?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":713,""label"":""relevant-text-span"",""startOffset"":578}]}}]",x,,"['European research programs such as Co-Extra, Transcontainer, and SIGMEA are investigating appropriate tools and rules for traceability.']"
