Unnamed: 0,turn_id,Q0,passage_id,relevance_score,passage,query,partition
23424,97_2,0,CAR_8b7be1c24f3ab2d55e8d1290eff158fef480d6d7,0,"Faneca was picked by the Pittsburgh Steelers in the first round (26th overall) in the 1998 NFL Draft. He saw limited playing time at first but injuries to fellow Steelers Will Wolford and Jim Sweeney allowed him to get his first start against the Cincinnati Bengals. He earned the Joe Greene Award as the team's top rookie. In 1999 against the Cleveland Browns he was having a bad season debut before leaving the game at halftime, after suffering a left ankle injury late in the second quarter of the game and played the rest of the first half after sustaining the injury but did not play during the second half. Against Baltimore Ravens he returned from his ankle injury but was replaced in the second half by Roger Duffy. One of his best games on the Season was against the Cincinnati Bengals helping to pave the way for Jerome Bettis first 100-yard game of that season. Against the Carolina Panthers helped pave the way for Bettis season-high 137 yards rushing and the Steelers second highest rushing performance of the season.",What are notable games between Baltimore Ravens versus Pittsburgh Steelers,train
23559,97_3,0,CAR_4e37344fe531ea7732c59209ad3a3491362fa876,0,"In Week 2 of the 2014 NFL season, the Ravens beat the Steelers 26–6 at M&T Bank Stadium, which marked the first time since 2011 that the Steelers did not score a touchdown in a game. In Week 9, the Steelers defeated the Ravens 43–23 at Heinz Field. Unlike the typical, close games of the rivalry, each team beat the other by 20 points at their respective home fields in the season. At halftime during the Week 9 game, the Steelers retired Jersey No. 75 in honor of defensive tackle Joe Greene, who had helped lead the legendary 'Steel Curtain' defense of the 1970s. Though the Steelers went on to win the AFC North with an 11–5 record in the 2014 season, the 10–6 Ravens would earn their first playoff victory over their rival on January 3, 2015, with a 30–17 win at Heinz Field in the Wild Card round.",What are notable moments in the Ravens and Steelers rivalry?,train
23560,97_3,0,CAR_5092d01edd7fbed8b9b009bbc07161651f57572a,0,"The Patriots are rivals with frequent playoff opponents Pittsburgh Steelers, Baltimore Ravens, Denver Broncos and Indianapolis Colts.",What are notable moments in the Ravens and Steelers rivalry?,train
23570,97_3,0,CAR_63e0706a12422d2d70d2d86a23e16395d8b075b1,0,"The two teams have met in the postseason four times, with the Steelers owning a 3–1 advantage. They are the only two teams in the AFC North to have won the Super Bowl, and possess a combined 8–2 record in the game, with the Ravens being 2–0 and the Steelers being 6–2.",What are notable moments in the Ravens and Steelers rivalry?,train
23616,97_3,0,CAR_a7cfb88e24a21ea6461e29b639bcd2d541ff5310,0,"One notable moment in the rivalry was the 1991 season. Both teams not only battled for the Norris Division, but the top seed in the Campbell Conference and Presidents' Trophy. It came down to the wire on the last day of the season when the Blackhawks took all 3 crowns by a point with a win against the Red Wings, even though the Blues won their last game. St. Louis sat in the 2nd overall spot in the entire NHL with 105 points, while Chicago had 106 points. Both teams were expected to meet in the Norris Division Final. But the Minnesota North Stars upset Chicago in the Semifinal and St. Louis in the Final, making it the 2nd and 3rd largest upsets respectively in NHL history in points.",What are notable moments in the Ravens and Steelers rivalry?,train
23658,97_3,0,CAR_f7adf1b19e23efe473ad5bd0ef1bc6b781d568e4,0,"The Gee-Gees also are part of the most established football rivalry in the country with the Carleton Ravens. For over 50 years they have played the traditional Panda Game, which has gained worldwide attention.",What are notable moments in the Ravens and Steelers rivalry?,train
23727,97_4,0,CAR_6e47a0dd6da34f48fc9ca54eb32b54493cf7c67a,0,"Often called the 'Turnpike Rivalry', the Browns' main rival has long been the Pittsburgh Steelers. Though the Browns dominated this rivalry early in the series (winning the first eight matchups), the Steelers currently have the all-time edge 68–58, making it the oldest rivalry in the AFC. Former Browns owner Art Modell scheduled home games against the Steelers on Saturday night from 1964 to 1970 to help fuel the rivalry. The rivalry has been fueled by the proximity of the two teams, number of championships both teams have won, players and personnel having played and/or coached for both sides, and personal bitterness. Though the rivalry has cooled in Pittsburgh due to the Modell move (as well as the Browns having a 5–24 record against the Steelers since returning to the league in 1999), the Steelers are still top rival for Cleveland.",Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,train
23675,97_4,0,CAR_01d78734d332b68654ab5168e13b7bd7d67f5ddb,0,"The Ravens beat the Buffalo Bills to end the season with a 13–3 record, clinch the #2 AFC playoff seed and clinch the first-round Bye. Matt Stover kicked a 26-yard FG in the 1st quarter, a 37-yard FG in the 2nd quarter, and a 39-yard FG in the 3rd quarter. The Ravens almost shut out Buffalo in the 3rd quarter but the Bills scored in the fourth quarter when Lee Evans caught a 44-yard TD pass from J.P. Losman. The Ravens came back by recording an interception and a 31-yard interception return and TD by Chris McAlister. The Ravens ended the game in the 4th quarter by a 28-yard FG by Matt Stover.",Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,train
23808,97_4,0,MARCO_6448777,0,"Troy Aumua Polamalu (/ËpoÊlÉËmÉËluË/ ; born Troy Aumua on April 19, 1981), is a retired American football strong safety who played his entire twelve-year career for the Pittsburgh Steelers of the National Football League (NFL).he Steelers used Polamalu in a high percentage of defensive plays in a wide variety of defensive roles. In only his third season (2005), he tied the NFL record for most sacks in a single game by a safety, achieving three sacks.",Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,train
23773,97_4,0,CAR_c0e387deb6d1a69ac2af49ccd0e83c7b898ecceb,0,"The Chiefs managed one touchdown in the game, coming from Larry Johnson in the third quarter.  Following a 49-yard interception by safety Troy Polamalu, Larry Johnson stopped Polamalu by tackling him from his long hair.  Johnson was not penalized for pulling Polamalu down, but by pulling him back up by his hair (a 15-yard penalty for unsportsmanlike conduct).",Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,train
23787,97_4,0,CAR_e332697bac7fd010c848e3c02b3eaec6a33a9e1a,0,Tell Me,Tell me more about Polamalu's Interception versus Ravens in the 2008 AFC Championship game.,train
24002,97_5,0,CAR_f377a6fb47226e4506b5ebf4eacb7e8ff0f04541,0,"Shakespeare was drafted in the first round (3rd overall selection) of the 1936 NFL Draft by the Pittsburgh Steelers.  The 1936 draft was the first official NFL draft, and Shakespeare holds the distinction of being the third player ever selected in an NFL draft, the first Notre Dame player to be drafted in the first round, and the first first-round pick for the Steelers.  Despite being drafted in the first round, professional football was not a high-paying proposition in the mid-1930s, and Shakespeare opted for a career in business rather than professional football.",How about Polamalu's interception return touchdown?,train
23875,97_5,0,CAR_4ec10fb50bb66dee38548c7dd445ea9665926103,0,"The first match that aired was a Pick 6 Contenders Series four-corner survival match, which featured Claudio Castagnoli, Rhett Titus, Kenny Omega, and Colt Cabana. The Pick 6 Contenders Series is a ranking system in ROH, which determines the challengers for the ROH World Championship. Prior to the match both Castagnoli and Omega were in the Pick 6, Castagnoli as number one and Omega as number six. Cabana and Omega worked together throughout the match, teaming up on Castagnoli and Titus, until Omega performed a Ura–nage slam on Cabana. Castagnoli won the match by pinning Titus after a German suplex. Immediately following this match, a video promo of Tyler Black was aired.",How about Polamalu's interception return touchdown?,train
23885,97_5,0,CAR_5bfbcf60a4f42104a1b4a54cba1aeb6f6c04189a,0,"In the last game of his college career in the Orange Bowl, Polamalu injured his knee in pre-game warm-ups and had very limited action in the game that day. The injury also caused Polamalu to miss the Senior Bowl and 2003 NFL Combine. Polamalu was able to perform for scouts at his USC pro day.",How about Polamalu's interception return touchdown?,train
23889,97_5,0,CAR_66b87053a9ab5a9d50ae166991858ef4dc5785ef,0,"Ben Roethlisberger was sacked five times and threw two interceptions in the loss, eliminating the Steelers from the playoffs. Baltimore's 13-point victory was the fourth-biggest win by a road team in Steelers postseason history. The Steelers fell to 9-1 when facing a team for a third time in the same season. The Ravens advanced to the divisional round for the sixth time since 2008. It would also mark safety Troy Polamalu's final game in a Steelers' uniform, as he announced his retirement on April 9, 2015.",How about Polamalu's interception return touchdown?,train
23856,97_5,0,CAR_30d785036d23bc5356b6714a7d3a6ac624f2063b,0,"In the 2008 AFC championship, Ravens QB Joe Flacco ran a QB option tucking the ball for a 5-yard gain and a first down on crucial third down. The Ravens offense was known for mixing up its game plan, and although Flacco is not known for his speed, the deception employed by Baltimore allowed for Flacco to mix up plays successfully despite an AFC championship game loss.",How about Polamalu's interception return touchdown?,train
24202,97_6,0,CAR_c9eaaa18bc5b0a9f169fae971d9942f12c1af646,0,"The church was built in the baroque style. In the centre of the façade, just above the door, one can see a large gilded statue of the Immaculate Conception. It was erected in 1904 to commemorate the jubilee of the Immaculate Conception. Internally, the church is centrally planned, having an oval dome typical of the baroque period and which is a very rare feature in local churches.",Tell me more about the immaculate reception of Pittsburgh Steelers.,train
24193,97_6,0,CAR_b9ca9b833efbf3b2228d6f14930b9679d414f932,0,"In 2005, the Steelers hoped to make another post-season run. Injuries to Jerome Bettis and Duce Staley caused Willie Parker to become the Steelers' starter at running back, and he acquitted himself very well in two convincing wins against the Tennessee Titans (34–7) and Houston Texans (27–7) to open the season. In the next game, however, the visiting New England Patriots handed Ben Roethlisberger his first regular-season loss as the Steelers lost the much-hyped rematch of the 2004 AFC Championship Game 23–20. Two weeks later, Pittsburgh came back to defeat the throwback-clad San Diego Chargers 24–22 on a 40-yard field goal by Jeff Reed. The victory proved costly as Roethlisberger suffered an injury when he was hit on his left knee by the helmet of Chargers rookie lineman Luis Castillo. So Tommy Maddox was named starter for their home game against the Jacksonville Jaguars. The Steelers struggled throughout the game, as Maddox threw two interceptions through regulation, but they managed to tie at 17 going into OT. Maddox threw an interception to Jags DB Rashean Mathis, who returned it 41 yards for a touchdown, as the Steelers fell, 23–17. Maddox's off-field arguments with head coach Bill Cowher cost him his No. 1 back-up spot. Roethlisberger was able to play in their next road game against their division rival, the Cincinnati Bengals. Despite winning 27–13, his left knee needed surgery. Roethlisberger fought through a lot of pain in the Steelers' 20–19 Monday Night victory over the Baltimore Ravens but reaggravated his knee injuries. Charlie Batch was named the starter, and he provided victories over the struggling Green Bay Packers (20–10 on the road), and against their rust belt rival, the Cleveland Browns (34–21 at home), where during the game, wide receiver Hines Ward set the Steelers record for most career receptions (543), breaking John Stallworth's mark of 537. Batch broke his hand, which sent him to the sidelines. Tommy Maddox was given the start for their road game against the Ravens, but again, he showed his inefficiency, as the Steelers fell in overtime 16–13. After Roethlisberger's return, the Steelers lost their first two games against the then-undefeated Indianapolis Colts (26–7 on the road) and at home against the resurgent Bengals (38–31), but recovered to win the last four regular-season games (21–9 vs. Bears, 18–3 @ Vikings, 41–0 @ Browns, and 35–21 vs. Lions) to clinch the sixth and last seed in the AFC playoffs.",Tell me more about the immaculate reception of Pittsburgh Steelers.,train
24096,97_6,0,CAR_3b49431af452f9d7a6abc06c06262dc7f31125c5,0,"The Packers played the Pittsburgh Steelers, who were seeking a record seventh Super Bowl title, in Super Bowl XLV at Cowboys Stadium in Arlington, Texas. The Packers struck first with two touchdowns near the end of the first quarter, one on a Jordy Nelson touchdown catch and the other on a Nick Collins interception return. Collins' touchdown marked the third consecutive playoff game in which the Packers returned an interception for a touchdown. The first half ended with the Packers leading 21–10, but they had lost both cornerback Charles Woodson and wide receiver Donald Driver to injury. The Steelers started to rally, but the Packers defense caused a key fumble on the first play of the fourth quarter and later stopped the Steelers on their final drive, winning their fourth Super Bowl and their record 13th overall NFL championship, 31–25. Aaron Rodgers was voted the game's MVP. With the win, the Packers joined the Steelers, 49ers and Cowboys as the only NFL teams to win at least four Super Bowls. They would eventually be joined by the New York Giants, who won their fourth Super Bowl (Super Bowl XLVI) following the 2011 season, and the New England Patriots, who won their fourth Super Bowl (Super Bowl XLIX) following the 2014 season.",Tell me more about the immaculate reception of Pittsburgh Steelers.,train
24184,97_6,0,CAR_aebd69d752dcbd410ad1e4663fd51e870d5e0e82,0,"Hoping to build off their victory over the Saints, the Steelers flew to Cleveland Browns Stadium for Round 1 of the Rust Belt series with the Cleveland Browns.  After a scoreless first quarter, the Steelers trailed as DB Daven Holly returned an interception 57 yards for a touchdown.  Afterwards, kicker Phil Dawson nailed a 23-yard field goal.  In the third quarter, Pittsburgh would finally score as kicker Jeff Reed completed a 43-yard field goal for the only score of the quarter.  In the fourth quarter, the reason for the rivalry told itself.  Dawson would give Cleveland a 35-yard field goal, while the Steelers responded with QB Ben Roethlisberger completed a 20-yard TD pass to rookie WR Santonio Holmes.  However, things looked grim as Browns WR Joshua Cribbs returned a kickoff 92 yards for a touchdown.  Fortunately, RB Willie Parker answered with a 1-yard TD run and a 4-yard TD reception.  Afterwards, the Pittsburgh managed to hold off a late drive by Cleveland.  With the win, not only did the Steelers get back-to-back wins for the first time this year, but they also got their first road win of the year.  With the victory, Pittsburgh advanced to 4–6. Stats",Tell me more about the immaculate reception of Pittsburgh Steelers.,train
24075,97_6,0,CAR_24b9e319a9e6eb7fb069ab5d2b5d04db061a4f63,0,"Denver regained control of the ball at their own 13-yard line with 38 seconds remaining. After an incomplete pass, Kyle Orton attempted a pass to Brandon Marshall with 28 seconds remaining. The ball was tipped into the air by Bengals defensive back Leon Hall and into the hands of Denver wide receiver Brandon Stokley, who then took it untouched 87 yards to the end zone with 11 seconds remaining. Records showed that this was the longest play from scrimmage in NFL history with less than 1 minute remaining in the game. The play was referred to by some as 'The Immaculate Deflection' after The Immaculate Reception. Denver took a 12–7 lead but failed a two-point conversion. A desperation hail mary pass by Carson Palmer was intercepted in the end zone with 5 seconds to play by Denver tight end Tony Scheffler.",Tell me more about the immaculate reception of Pittsburgh Steelers.,train
24536,97_7,0,MARCO_5920527,0,"In your response to Oral sex with canker sores, you replied that it was safe and could not cause an infection of the genital region. My girlfriend had what we thought was a canker sore, and I happened to become infected with what we have assumed to this point is herpes.n your response to Oral sex with canker sores, you replied that it was safe and could not cause an infection of the genital region. My girlfriend had what we thought was a canker sore, and I happened to become infected with what we have assumed to this point is herpes.",What happened to Three Rivers stadium?,train
24272,97_7,0,CAR_0395419c347dcd02fef334cb9aa582757062d68e,0,"Steelers fullback Franco Harris scored the winning touchdown on what became known as the Immaculate Reception. In a game that was mostly dominated by defense, the contest remained scoreless throughout the entire first half.  On the opening drive of the second half, Pittsburgh drove 67 yards to take a 3-0 lead on Roy Gerela's 18-yard field goal.  Following two Raiders drives that were shut down by Jack Ham's interception and a fumble recovery by Glen Edwards,  Steelers defensive back Mike Wagner fell on a fumble by quarterback Ken Stabler (who had replaced injured starter Daryle Lamonica earlier in the game) at the Oakland 35.  Five plays later, Gerela kicked a 29-yard field goal that gave Pittsburgh a 6-0 lead in the fourth quarter.  Stabler responded by leading his team 80 yards to score on a 30-yard touchdown run with 1:13 left in the game.",What happened to Three Rivers stadium?,train
24538,97_7,0,MARCO_6779577,0,"Ravens Switching To Natural Grass At M&T Bank Stadium. The Ravens have played on artificial turf for the past 13 years. The players pushed to play on grass. The Ravens are switching from artificial turf to natural grass at M&T Bank Stadium for the start of the 2016 season. Team President Dick Cass announced the move Friday and the players and Head Coach John Harbaugh, who already knew the plans, are giving the move a big thumbs up.",What happened to Three Rivers stadium?,train
24397,97_7,0,CAR_86e0cb2e12351b51efe47945ecbea487b05433e3,0,"During Super Bowl XL week, the Pittsburgh Steelers used the vacant Pontiac Silverdome as a practice facility.  FieldTurf was installed specifically for the practices, rather than using the artificial turf that was previously used.  Following the game, the new playing surface was donated to Wisner Stadium by FieldTurf.",What happened to Three Rivers stadium?,train
24413,97_7,0,CAR_9806aac9cb16d08d2dced4239019aa3553510770,0,"Tatum was involved in one of the most famous plays in National Football League history, the Immaculate Reception, during the AFC divisional playoff game against the Pittsburgh Steelers on December 23, 1972. With 22 seconds left in the game, Steelers quarterback Terry Bradshaw threw a pass to running back John 'Frenchy' Fuqua. Tatum collided with Fuqua, knocking the ball into the air.  The ball fell into the hands of Steelers running back Franco Harris, who ran it 42 yards for the game-winning touchdown. The play is famous because NFL rules at the time prohibited a receiver from batting the ball to another player of the same team. The referees ruled that Tatum had touched the ball and therefore Harris's touchdown was permitted, allowing the Steelers to win the game.",What happened to Three Rivers stadium?,train
24803,97_8,0,CAR_f8ddb0f2de72192124513420e351fac41d6f04fa,0,"In September 1991, planning began to build a new baseball park for the Pittsburgh Pirates. As talks continued, a proposal to re-model Three Rivers Stadium into a full-time football stadium was made. However, Steelers ownership did not support the idea, stating that a new venue would be needed for the franchise to remain competitive. On July 9, 1998, the Allegheny Regional Asset District board approved an $809 million plan which would fund the Pirates' PNC Park and the Steelers' Heinz Field. Ground was broken for the new stadiums in 1999. On October 1, 2000, the Pirates were defeated 10–9 by the Chicago Cubs in their final game at Three Rivers Stadium. After the game, former Pirate Willie Stargell threw out the ceremonial last pitch. Two months later on December 16, 2000, the Steelers concluded play at Three Rivers Stadium, with a 24-3 victory over the Washington Redskins.",Tell me more about Steelers' defense scheme.,validation
24667,97_8,0,CAR_6d713e87b64c23bb4adb8a5f861ff099e3e24bc9,0,"The Ravens concluded their season with a 12–4 record, and came in for second place in the AFC central, and also earning them a spot in the playoffs as a wild card team. The Ravens won three straight games in the 2000 AFC playoffs, culminating in a trip to Tampa Florida for Super Bowl XXXV, where they defeated the New York Giants, 34–7. The team's defense, which allowed 10.3 points per game in the regular season, is considered among the greatest of all time.",Tell me more about Steelers' defense scheme.,validation
24741,97_8,0,CAR_b38ddd249ae3e43e0b8d29d7843dab7b69584f8b,0,"The season started out badly for the Ravens, as they were defeated by the Broncos in their season opener, thus becoming the second Super Bowl Champion to lose the NFL kickoff game.  This meant that they held the first loss of the season, breaking a record for the most points allowed by the defense and ending a 75-game streak of holding a .500 or better win-loss ratio. They would rebound in Week 2 with a 14–6 victory over their division rival, the Cleveland Browns. The following week the Ravens took on the unbeaten Houston Texans at home; this time they would face a familiar face in safety Ed Reed, who played for them for 12 seasons. After a strong showing by the defense, which only allowed 9 points, the Ravens clobbered the Texans 30–9. In Week 4, the Ravens struggled against the Buffalo Bills as Joe Flacco threw a career high 5 interceptions. The Ravens fell to the Bills 23–20. At 2–2, the Ravens hit the road to Miami to take on the Dolphins. Although they faced a 13–6 deficit at halftime, the offense rallied to score 17 consecutive points giving the Ravens a 23–13 lead in the 4th quarter. However, Miami answered right back with 10 points of their own, tying the game at 23 with 8:03 left. Justin Tucker then kicked a 44-yard field goal with 1:42 left to give the Ravens a 26–23 lead. After the Dolphins comeback attempt stalled, Caleb Sturgis missed a field goal late, giving the Ravens the win. The Ravens then returned home to take on the Green Bay Packers. The offense struggled early, as the Ravens were shut out in the first half. Trailing 16-3 in the 4th quarter Joe Flacco found Jacoby Jones in the end zone for an 11-yard touchdown pass to reduce the deficit to 16-10. After another Packers field goal, the Ravens faced a 19-10 deficit with 4:17 remaining. Joe Flacco was able to find Dallas Clark in the end zone for an 18-yard touchdown pass, making it 19-17. However, the Packers were able to seal the victory by picking up first downs and running out the clock. The following week, the Ravens would fall to their rivals, the Pittsburgh Steelers 16-19 on a last second field goal by Steelers kicker Shaun Suisham. The following week, the Ravens would lose 18-24 to the Cleveland Browns for the first time under John Harbaugh. Facing the probable end to their season at that point, the Ravens would snap their three-game skid with a win against their first-place division rivals, the Cincinnati Bengals 20-17 in overtime. The following week, the Ravens were scheduled to face the Chicago Bears. The game was delayed for two hours due to a heavy storm. The Ravens would, however, fall to the Bears 20-23 in overtime. They would rebound the next week in a home game against the New York Jets. On Thanksgiving, the Ravens would defeat the Steelers 22-20 at home, avenging their Week 7 loss to them, and improving to 2-0 on Thanksgiving games. In Week 14 the Ravens would beat the Minnesota Vikings 26-29. In Week 15, the Ravens would beat the Detroit Lions at Ford Field 18-16 off Justin Tucker's 6 field goals, including a 61-yarder that proved to be the game-clinching score followed by a Matthew Stafford interception. In Week 16 the Ravens would lose at home to the New England Patriots 41-7 making it the second worst home loss in Ravens history. In Week 17 the Ravens faced the Cincinnati Bengals. The defense forced 4 interceptions on Andy Dalton but it wasn't enough for the offense to take advantage of. Baltimore tied the game 17-17 in the second half, but surrendered 17 unanswered points to the Bengals, thus ending their season at 8-8 and missing the playoffs for the first time since 2007.",Tell me more about Steelers' defense scheme.,validation
24726,97_8,0,CAR_a942f0435bce7be0f625c601b0242e4d3273c6de,0,"In Baltimore, it has the added element of a small number of former Colts fans in the area becoming Steeler fans after the Colts moved, then retaining their affiliation with the Steelers after the Ravens moved to Baltimore and assumed the Cleveland Browns' spot in the AFC Central with the Steelers. In Pittsburgh, it is considered the spiritual successor to the Browns–Steelers rivalry due to the Cleveland Browns relocation controversy as well as the 'reactivated' Browns having a poor record against the Steelers since returning to the league in 1999. Due to its physical nature, it has received comparisons to the rivalry the Steelers had with the Oakland Raiders in the 1970s, when those two teams were among the most physical teams in the league.  Both teams have also handed each other their first loss in their current stadiums; the Steelers handed the Ravens their first loss at PSINet Stadium (now M&T Bank Stadium) in 1998, while the Ravens returned the favor by handing the Steelers their first loss at Heinz Field in 2001.",Tell me more about Steelers' defense scheme.,validation
24763,97_8,0,CAR_cf69990c4b32c1cf07ff56bc525d07f8351c8498,0,"Pagano was named to John Harbaugh's initial coaching staff with the Baltimore Ravens on February 12, 2008. He served as defensive secondary coach for three seasons. He was promoted to Defensive Coordinator on January 18, 2011, succeeding Greg Mattison who accepted a similar position at the University of Michigan.Pagano's defense finished 3rd in both points allowed and in yards allowed. They finished 13 in takeaways and 2nd Rush yards allowed, but Baltimore's defense has always been known for its ability to stop the run. Pagano drastically improved the pass defense going from 21 in passing yards allowed to 4th. They improved from 9th in passing touchdowns allowed to 1st in the league. The defense also came away with 17 interceptions. Pagano is known for his ability in secondary and ability to stop opposing teams pass attack.",Tell me more about Steelers' defense scheme.,validation
24931,98_1,0,MARCO_4632797,0,"1 . . What determines a hot lunch and why it is desirable. 2  What determines holiday foods? 3  What is a breakfast food? 4  Correct clothing for various events. 5  Why do you turn around when entering an elevator? 6  Why do men wear ties and women do not? 7  Why do people shake hands, and not touch elbows? 8  Why do you know what constitutes good vs. bad manners?",What is the environmental cost of food production?,train
24938,98_1,0,MARCO_6447664,0,"Yet, the cost to society depends on the. resulting changes in total production costs and output prices. Increases in reported environmental. expenditures at the plant level may or may not result in dollar-for-dollar increases in production. costs.",What is the environmental cost of food production?,train
24897,98_1,0,CAR_b2ca47b39fef0d7c3e28c55f3005da1d34bd7def,0,"The effects of droughts and water shortages can be divided into three groups: environmental, economic and social consequences. In the case of environmental effects: lower surface and subterranean water levels, lower flow levels (with a decrease below the minimum leading to direct danger for amphibian life), increased pollution of surface water, the drying out of wetlands, more and larger fires, higher deflation intensity, losing biodiversity, worse health of trees and the appearance of pests and den droid diseases. Economic losses include lower agricultural, forest, game and fishing output, higher food production costs, lower energy production levels in hydro plants, losses caused by depleted water tourism and transport revenue, problems with water supply for the energy sector and technological processes in metallurgy, mining, the chemical, paper, wood, foodstuff industries etc., disruption of water supplies for municipal economies. Meanwhile, social costs include the negative effect on the health of people directly exposed to this phenomenon (excessive heat waves), possible limitation of water supplies and its increased pollution levels, high food costs, stress caused by failed harvests, etc. This is why droughts and fresh water shortages may be considered as a factor which increases the gap between developed and developing countries.",What is the environmental cost of food production?,train
24872,98_1,0,CAR_51e39b7549b3ab146056a506281a863f28e57746,0,"Demand for organic foods is primarily driven by concerns for personal health and for the environment. Global sales for organic foods climbed by more than 170 percent since 2002 reaching more than $63 billion in 2011 while certified organic farmland remained relatively small at less than 2 percent of total farmland under production, increasing in OECD and EU countries (which account for the majority of organic production) by 35 percent for the same time period. Organic products typically cost 10 to 40% more than similar conventionally produced products, to several times the price.  Processed organic foods vary in price when compared to their conventional counterparts.",What is the environmental cost of food production?,train
24925,98_1,0,MARCO_3395141,0,"Agricultural investments of US $30 billion per year are needed to feed the world's growing population. The percentage of Earth's land stricken by serious drought doubled from the 1970s to the early 2000s. One third of the world is vulnerable to land degradation; one third of Africa is threatened by desertification. new rapid response assessment report released by UNEP warns that up to 25% of the world's food production may become lost due to environmental breakdown (i.e. climate change, water scarcity, invasive pests and land degradation) by 2050 unless action is taken.",What is the environmental cost of food production?,train
24960,98_2,0,CAR_20d0685b9ca2f5092213b2a2f65858ba3d793004,0,"In water tube boilers, the way the water is recirculated inside the boiler before becoming steam can be described as either natural circulation or forced circulation. In a water tube boiler, the water is recirculated inside until the vapor pressure of the water overcomes the vapor pressure inside the stream drum and becomes saturated steam. The forced circulation boiler begins the same as a natural circulation boiler, at the feed water pump. Water is introduced into the steam drum and is circulated around the boiler, leaving only as steam.  What makes the forced circulation boiler different is its use of a secondary pump that circulates water through the boiler. The secondary pump takes the feed water going to the boiler and raises the pressure of the water going in.  In a natural circulation boilers, the circulation of water is dependent on the differential pressures caused by the change of density in the water as it is heated. That is to say that as the water is heated and starts turning to steam, the density decreases sending the hottest water and steam to the top of the furnace tubes. In contrast to the natural circulation boiler, the forced circulation boiler uses a water circulation pump to force that flow instead of waiting for the differential to form. Because of this, the generation tubes of a forced circulation boiler are able to be oriented in whatever way is required by space constraints. Water is taken from the drum and forced through the steel tubes. In this way it is able to produce steam much faster than that of a natural circulation boiler",Oh that much water? How much water is used in meat production?,train
25019,98_2,0,MARCO_1406009,0,"The table below shows typical values for the volume of water required to produce common foodstuffs. Chocolate tops the list with 17,196 litres of water need to produce 1kg of the product. Beef, sheep and pork meat all require high volumes of water for production also. Tea, beer and wine use the least according to the list. Compared to the production of meat, vegetable foodstuffs require considerably less water - 1kg of potatoes for example uses 287 litres of water. Look at the table below to see how much water is required to produce a selection of common foodstuffs.",Oh that much water? How much water is used in meat production?,train
25089,98_2,0,MARCO_4778192,0,"Commonly, especially in gastronomy, red meat is red when raw and not pale in color when cooked, in contrast to white meat, which is pale in color before and after cooking.This definition only refers to flesh from mammals or fowl.In nutritional science red meat is defined as any meat that has more myoglobin than a white meat, white meat being defined as non dark meat from chicken (excluding leg or thigh), or fish.Some meats, pork for example, are red meats using the nutritional definition and white meats using the common definition.his definition only refers to flesh from mammals or fowl. In nutritional science red meat is defined as any meat that has more myoglobin than a white meat, white meat being defined as non dark meat from chicken (excluding leg or thigh), or fish.",Oh that much water? How much water is used in meat production?,train
25038,98_2,0,MARCO_2480849,0,"Nutrition Facts. Itâs typical to find about 4 oz. of meat in a gyro. That amount of gyro lamb meat contains about 175 calories, 11.5 g fat, 5 g saturated, 60 mg cholesterol, 265 mg sodium, 2 g carbohydrates, 0.5 g fiber, 0.5 g sugar and 16 g protein.",Oh that much water? How much water is used in meat production?,train
25100,98_2,0,MARCO_5353276,0,"1 back, meat only, raw. 2  breast, meat and skin, cooked, fried, batter. 3  breast, meat and skin, cooked, fried, flour. 4  breast, meat and skin, cooked, roasted. 5  breast, meat and skin, cooked, stewed. 6  breast, meat and skin, raw. 7  breast, meat only, cooked, fried. 8  breast, meat only, cooked, roasted. back, meat only, cooked, stewed. 2  back, meat only, raw. 3  breast, meat and skin, cooked, fried, batter. 4  breast, meat and skin, cooked, fried, flour. 5  breast, meat and skin, cooked, roasted. 6  breast, meat and skin, cooked, stewed. 7  breast, meat and skin, raw.",Oh that much water? How much water is used in meat production?,train
25286,98_3,0,MARCO_4493681,0,"No matter how you buy it, keep a few things in mind: 1  To save money, buy fruits and vegetables that are in season. 2  Buy only the fresh fruits and vegetables you intend to use for one or two weeks at a time. Buying too much can result in waste if the produce is not stored properly or not used.",How much less water is used to produce vegetables compared to meat?,validation
25240,98_3,0,MARCO_143153,0,"As a rule of thumb, choosing 70 percent alkaline foods (veggies and legumes) and 30 percent acidic foods (meat and carbs) is the way to go, but any little change makes a difference. Fresh fruit, vegetables, roots, nuts and legumes are alkalizing to the body, so increase the amount of fruits and vegetables you eat.",How much less water is used to produce vegetables compared to meat?,validation
25187,98_3,0,CAR_4543d61bb4fb9589e3081232f79f98b3dde827df,0,"Farm family members on average consumed much less of most major kinds of goods than urban residents. For instance, a household survey found in 1985 that the average urban dweller consumed 148 kilograms of vegetables, 20 kilograms of meat, 2.6 kilograms of sugar, and 8 kilograms of liquor. At the same time, a survey of rural households found that the average rural resident consumed 131 kilograms of vegetables, 11 kilograms of meat, 1.5 kilograms of sugar, and 4 kilograms of liquor. Differences of a similar nature existed for consumer durables.",How much less water is used to produce vegetables compared to meat?,validation
